FileID,Emitter,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample
244945,215,207,12,2,2,3,3,1,328528
244946,215,220,12,2,2,3,3,1,328528
244947,-215,-207,12,2,2,3,3,1,549712
244949,-215,-207,12,2,2,3,3,1,394064
244951,-230,-207,12,2,2,3,3,1,426832
244953,-215,-220,12,2,2,3,3,1,328528
244954,230,220,12,2,2,3,3,1,320336
244956,-215,-230,2,2,2,3,3,1,361296
244957,211,231,12,2,2,3,3,1,320336
244958,211,231,12,2,2,3,3,1,320336
244959,215,207,12,2,2,3,3,1,336720
244961,-231,-208,12,2,2,3,3,1,402256
244962,231,221,12,2,2,3,3,1,336720
244963,211,208,12,2,2,3,3,1,328528
244964,231,208,12,2,2,3,3,1,135252
244964,-231,-208,12,2,2,3,3,135253,508752
244965,-231,-221,12,2,2,3,3,1,320336
244966,211,231,12,2,2,3,3,1,418640
244968,-220,-207,12,2,2,3,3,1,320336
244970,-215,-207,12,2,2,3,3,1,336720
244971,-215,-207,12,2,2,3,3,1,459600
244972,-215,-207,12,2,2,3,3,1,619186
244974,215,230,12,2,2,3,3,1,320336
244975,215,220,12,2,2,3,3,1,320336
244976,215,207,12,2,2,3,3,1,459600
244977,-215,-207,12,2,2,3,3,1,328528
244978,-215,-207,12,2,2,3,3,1,87293
244978,215,207,12,2,2,3,3,87294,574288
244979,-215,-207,12,2,2,3,3,1,387194
244979,215,207,12,2,2,3,3,387195,852816
244981,215,207,2,2,2,3,3,1,328528
244984,230,215,2,2,2,3,3,1,328528
244988,215,230,2,2,2,3,3,1,328528
244989,215,230,2,2,2,3,3,1,336720
244990,-230,-220,12,2,2,3,3,1,320336
244991,-230,-220,12,2,2,3,3,1,328528
244992,-230,-220,2,2,2,3,3,1,328528
244993,-215,-220,12,2,2,3,3,1,377680
244994,-215,-220,12,2,2,3,3,1,435024
244995,230,220,12,2,2,3,3,1,639824
244997,-230,-220,12,2,2,3,3,1,484176
244998,230,220,12,2,2,3,3,1,384336
244998,230,207,12,2,2,3,3,384337,1155920
244999,211,231,12,2,2,3,3,1,249220
244999,-211,-231,12,2,2,3,3,249221,541520
245000,211,231,12,2,2,3,3,1,320336
245001,-230,-215,12,2,2,3,3,1,402256
245002,230,220,2,2,2,3,3,1,574288
245003,230,220,12,2,2,3,3,1,508752
245004,230,207,12,2,2,3,3,1,410448
245005,-231,-208,12,2,2,3,3,1,557904
245007,-230,-207,12,2,2,3,3,1,320336
245008,215,207,2,2,2,3,3,1,336720
245009,-210,-207,12,2,2,3,3,1,508752
245010,231,208,12,2,2,3,3,1,336720
245011,-211,-208,12,2,2,3,3,1,180953
245012,211,208,12,2,2,3,3,1,328528
245015,211,208,12,2,2,3,3,1,181472
245015,-211,-208,12,2,2,3,3,181473,328528
245016,-211,-208,12,2,2,3,3,1,385872
245018,-211,-208,12,2,2,3,3,1,746320
245021,230,207,12,2,2,3,3,1,320336
245022,-231,-208,12,2,2,3,3,1,623440
245023,231,208,12,2,2,3,3,1,320336
245026,-231,-208,12,2,2,3,3,1,549712
245027,-231,-208,12,2,2,3,3,1,385872
245029,-231,-208,12,2,2,3,3,1,967504
245031,-231,-221,12,2,2,3,3,1,320336
245034,-221,-231,12,2,2,3,3,1,385872
245036,-231,-221,12,2,2,3,3,1,631632
245037,-231,-221,12,2,2,3,3,1,328528
245038,211,231,2,2,2,3,3,1,320336
245040,-211,-208,12,2,2,3,3,1,328528
245045,-230,-207,12,2,2,3,3,1,285668
245045,230,207,12,2,2,3,3,285669,885584
245046,-215,-207,12,2,2,3,3,1,328528
245050,230,220,12,2,2,3,3,1,377680
245052,231,208,12,2,2,3,3,1,336720
245054,230,220,12,2,2,3,3,1,328528
245058,-211,-208,11,2,2,3,3,1,361296
245059,-211,-208,11,2,2,3,3,1,320336
245060,211,208,12,2,2,3,3,1,320336
245063,-230,-220,12,2,2,3,3,1,361296
245064,215,207,12,2,2,3,3,1,451408
245068,-207,-210,12,2,2,3,3,1,410448
245069,-215,-230,12,2,2,3,3,1,336720
245071,-220,-207,12,2,2,3,3,1,590672
245072,230,215,2,2,2,3,3,1,320336
245075,230,215,2,2,2,3,3,1,328528
245076,-215,-207,12,2,2,3,3,1,590672
245078,-230,-207,12,2,2,3,3,1,477356
245079,-230,-220,12,2,2,3,3,1,500560
245083,-216,-208,12,2,2,3,3,1,473209
245088,-211,-208,12,2,2,3,3,1,328528
245089,-231,-221,12,2,2,3,3,1,320336
245090,-231,-221,11,2,2,3,3,1,320336
245095,231,208,11,2,2,3,3,1,336720
245096,231,208,11,2,2,3,3,1,336720
245097,-231,-208,11,2,2,3,3,1,508752
245098,-230,-207,12,2,2,3,3,1,598864
245099,220,207,2,2,2,3,3,1,418640
245100,-220,-207,12,2,2,3,3,1,328528
245101,230,220,12,2,2,3,3,1,508752
245102,230,215,2,2,2,3,3,1,320336
245103,230,215,2,2,2,3,3,1,435024
245104,-220,-215,12,2,2,3,3,1,385872
245106,-220,-215,12,2,2,3,3,1,516944
245108,-231,-221,11,2,2,3,3,1,328528
245110,-221,-231,11,2,2,3,3,1,508752
245112,231,221,11,2,2,4,4,1,385872
245114,-230,-207,2,2,2,3,3,1,541520
245119,-207,-215,12,2,2,3,3,1,84132
245119,215,207,12,2,2,3,3,84133,754512
245123,-231,-221,12,2,2,3,3,1,394064
245125,-220,-207,12,2,2,3,3,1,320336
245127,-211,-221,11,2,2,2,3,1,475984
245129,-220,-207,11,2,2,3,3,1,328528
245130,-220,-207,12,2,2,3,3,1,328528
245131,-220,-207,11,2,2,3,3,1,377680
245132,-220,-207,11,2,2,3,3,1,328528
245133,-215,-207,11,2,2,3,3,1,320336
245135,-215,-220,11,2,2,3,3,1,336720
245141,-220,-207,11,2,2,3,3,1,320336
245142,-207,-220,11,2,2,3,3,1,656208
245143,-207,-220,11,2,2,3,3,1,426832
245144,-216,-208,0,2,1,3,2,1,607056
245146,-220,-207,4,2,2,3,3,1,320336
245147,-215,-220,11,2,2,3,3,1,377680
245149,230,220,12,2,2,3,3,1,549712
245150,-220,-210,12,2,2,3,3,1,336720
245151,-221,-208,11,2,2,3,3,1,320336
245153,-231,-208,11,2,2,3,3,1,598864
245156,-215,-210,12,2,2,3,3,1,475984
245157,-210,-220,11,2,2,3,3,1,328528
245161,-215,-207,11,2,2,3,3,1,328528
245166,-230,-215,11,2,2,3,3,1,320336
245172,-231,-208,3,2,2,3,3,1,598864
245173,-231,-208,10,2,2,3,3,1,795472
245174,-231,-208,10,2,2,3,3,1,795472
245175,-231,-208,11,2,2,3,3,1,385872
245176,-215,-210,11,2,2,3,3,1,328528
245178,-215,-220,3,2,2,3,3,1,328528
245183,-215,-210,3,2,3,3,3,1,369488
245186,-207,-215,3,2,2,2,3,1,336720
245188,-207,-215,3,2,2,3,3,1,336720
245189,-207,-210,11,2,2,3,3,1,361296
245190,207,0,6,2,0,3,0,1,541520
245191,-210,-220,3,2,2,3,3,1,369488
245192,-220,-230,3,2,2,2,3,1,525136
245195,-220,-215,3,2,2,3,3,1,525136
245197,-220,-215,3,2,2,3,3,1,361296
245199,-230,-207,11,2,2,3,3,1,418640
245200,-230,-207,11,2,2,3,3,1,336720
245201,-230,-207,11,2,2,3,3,1,320336
245202,-230,-215,11,2,2,3,3,1,344912
245207,207,215,6,2,1,3,2,1,484176
245208,-207,-210,12,2,2,3,3,1,320336
245209,-207,-210,3,2,2,3,3,1,328528
245213,-207,-210,3,2,2,3,3,1,394064
245214,-207,-210,3,2,2,3,3,1,320336
245215,-231,-208,11,2,2,3,3,1,336720
245218,-230,-210,3,2,2,3,3,1,320336
245219,-230,-210,3,2,2,3,3,1,320336
245220,-215,-230,11,2,2,3,3,1,328528
245221,-210,-207,3,2,2,3,3,1,320336
245222,-210,-207,3,2,2,3,4,1,328528
245223,-216,-231,11,2,2,3,3,1,353104
245224,-215,-230,11,2,2,4,3,1,336720
245237,-215,-230,11,2,2,3,3,1,451408
245238,-215,-230,11,2,2,2,3,1,590672
245239,-230,-207,11,2,2,3,3,1,328528
245241,-216,-231,4,2,2,3,3,1,820048
245242,-215,-220,3,2,2,3,3,1,320336
245243,-215,-220,3,2,2,3,3,1,361296
245244,-215,-220,3,2,2,3,2,1,361296
245245,-215,-207,11,2,2,3,3,1,336720
245246,-215,-207,3,2,2,3,3,1,328528
245247,-215,-207,3,2,2,3,3,1,336720
245248,-216,-231,11,2,2,3,3,1,320336
245252,-208,-231,3,2,2,3,3,1,336720
245253,-220,-215,3,2,2,3,3,1,443216
245261,-221,-211,3,2,2,3,3,1,344912
245263,-231,-208,11,2,2,3,3,1,320336
245265,-216,-221,11,2,2,3,3,1,328528
245266,-231,-208,11,2,2,3,3,1,173826
245266,231,208,11,2,2,3,3,173827,664400
245267,231,208,11,2,2,2,3,1,336720
245275,-230,-215,11,2,2,3,3,1,336720
245276,-230,-215,11,2,2,3,3,1,402256
245278,-210,-230,11,2,2,2,3,1,328528
245279,-231,0,11,1,2,3,3,1,320336
245280,-230,-215,11,2,2,3,2,1,475984
245283,-208,-211,11,2,2,3,4,1,344912
245284,-231,-216,11,2,3,2,3,1,516944
245297,-211,-208,11,2,2,4,4,1,590672
245298,-211,-208,11,2,2,4,3,1,410448
245299,-207,-215,12,2,2,3,3,1,336720
245300,-220,-215,12,2,2,3,3,1,320336
245301,220,215,12,2,2,3,3,1,328528
245302,-215,-207,12,2,2,3,3,1,320336
245303,-215,-207,12,2,2,3,3,49305,320336
245304,-231,-208,11,2,2,3,3,1,541520
245305,-231,-208,11,2,2,2,3,1,336720
245308,-215,-230,12,2,2,3,3,1,344912
245309,231,208,11,2,2,3,3,1,385872
245310,-231,-208,11,2,2,4,4,1,328528
245314,-220,0,11,2,2,3,3,1,361296
245316,-220,0,11,2,2,4,3,1,361296
245320,-210,-230,11,2,2,3,3,1,336720
245324,-210,-220,11,2,2,3,3,1,328528
245326,-230,-207,11,2,2,3,3,1,525136
245333,-216,-208,3,2,2,3,3,1,320336
245336,-215,-207,11,2,2,3,3,1,361296
245338,-208,-211,11,2,2,2,3,1,369488
245339,-207,-210,11,2,2,3,3,1,320336
245340,-207,-215,11,2,3,3,3,1,344912
245341,-216,-211,11,2,3,4,3,1,336720
245342,-208,-211,11,2,2,2,4,1,328528
245352,-230,-220,12,2,2,3,3,1,385872
245353,-230,-220,11,2,2,3,4,1,328528
245357,-216,-231,12,2,2,3,3,1,320336
245358,-216,-221,12,2,2,3,3,1,320336
245359,216,221,12,2,2,3,3,1,426832
245360,216,221,12,2,2,3,3,1,442930
245360,-216,-221,12,2,2,3,3,442931,983888
245362,-231,-208,12,2,2,3,3,1,353104
245363,-216,-231,12,2,2,3,3,1,418640
245364,231,216,11,2,2,3,3,1,336720
245365,-211,-208,11,2,2,3,2,1,328528
245369,-215,-207,11,2,2,3,3,1,336720
245370,-230,-210,11,2,2,3,3,1,320336
245371,-230,-210,11,2,2,3,3,1,320336
245372,-220,-210,11,2,2,3,3,1,336720
245373,-230,-210,11,2,2,3,3,1,320336
245374,-230,-210,11,2,2,3,3,1,377680
245375,-215,-207,11,2,2,3,3,1,607056
245378,-230,-207,11,2,2,3,3,1,320336
245383,-215,-207,11,2,2,3,3,1,508752
245384,-215,-207,11,2,2,3,3,1,435024
245385,-220,-207,11,2,2,3,3,1,451408
245386,-220,-207,11,2,2,3,3,1,328528
245387,-230,-207,11,2,2,3,3,1,320336
245389,-220,-207,11,2,2,3,3,1,328528
245391,-220,-207,11,2,2,3,3,1,328528
245392,-220,-210,11,2,2,3,3,1,320336
245398,230,207,12,2,2,3,3,1,361296
245401,210,207,12,2,2,3,3,1,320336
245402,230,207,12,2,2,3,3,301819,1090384
245404,230,207,12,2,2,3,3,1,187630
245405,-230,-207,12,2,2,3,3,1,320336
245407,-215,-207,11,2,2,3,3,1,869200
245408,-210,-207,11,2,2,3,3,1,631632
245410,-230,-207,12,2,2,3,4,1,779088
245412,211,216,7,2,2,3,3,1,328528
245413,-210,-215,11,2,2,3,3,1,336720
245414,-215,-207,11,2,2,3,3,1,328528
245415,-207,-215,11,2,2,3,3,1,328528
245416,-207,-220,11,2,2,3,3,1,328528
245419,215,207,9,2,2,3,3,1,328528
245422,215,207,9,2,2,3,3,1,443216
245423,215,207,12,2,2,3,3,1,328528
245424,-207,-215,12,2,2,3,3,1,328528
245425,-215,-207,9,2,2,3,3,1,516944
245426,-215,-207,11,2,2,3,3,1,344912
245427,-215,-207,11,2,2,3,3,1,328528
245428,215,207,9,2,2,3,3,1,328528
245429,215,207,9,2,2,3,3,1,320336
245430,215,207,9,2,2,3,3,1,648016
245432,215,207,9,2,2,3,3,1,377680
245433,-215,-207,11,2,2,3,3,1,607056
245434,215,207,2,2,2,3,3,1,328528
245435,230,220,4,2,2,3,3,1,353104
245437,210,207,2,2,2,3,3,1,377680
245438,-230,-207,12,2,2,3,3,1,188362
245438,230,207,12,2,2,3,3,188363,564862
245439,-231,-221,12,2,2,3,3,1,385872
245440,-231,-221,12,2,2,3,3,1,492368
245442,230,207,12,2,2,3,3,1,492368
245443,230,207,12,2,2,3,3,1,648016
245444,230,215,12,2,2,3,3,1,320336
245445,230,215,12,2,2,3,3,1,377680
245446,-211,-216,12,2,2,3,3,1,426832
245448,230,207,10,2,2,3,3,1,484176
245452,-211,-221,12,2,2,3,3,1,369488
245454,-220,-207,12,2,2,3,3,1,328528
245457,-211,-231,12,2,2,3,3,1,320336
245460,230,207,12,2,2,3,3,1,451408
245463,-211,-208,12,2,2,3,2,298352,926544
245466,-215,-207,12,2,2,3,3,1,328528
245467,215,207,12,2,2,3,3,1,361296
245470,-215,-207,12,2,3,3,3,1,467792
245471,-220,-207,12,2,2,3,3,1,320336
245472,-220,-207,12,2,2,3,3,1,369488
245473,-220,-207,12,2,2,3,3,1,328528
245474,-220,-207,12,2,2,3,3,1,320336
245475,230,215,12,2,2,3,3,1,306854
245475,230,207,12,2,2,3,3,306855,497854
245475,-230,-207,12,2,2,3,3,497855,789696
245475,230,207,12,2,2,3,3,789697,1153211
245475,-230,-207,12,2,2,3,3,1153212,1221456
245477,-230,-207,12,2,2,3,3,1,877392
245522,-220,-207,12,2,2,3,3,1,320336
245523,-220,-207,12,2,2,3,3,1,328528
245524,220,207,12,2,2,3,3,1,328528
245525,215,207,12,2,2,3,3,1,206621
245525,230,207,12,2,2,3,3,206622,926544
245527,-210,-207,12,2,2,3,3,1,91031
245527,210,207,12,2,2,3,3,91032,500560
245528,215,207,12,2,2,3,3,1,336720
245529,215,207,12,2,2,3,3,1,435024
245532,215,207,12,2,2,3,3,1,484176
245533,-220,-207,12,2,2,3,3,1,328528
245534,215,207,12,2,2,3,3,1,861008
245536,215,207,12,2,2,3,3,1,525136
245537,215,207,12,2,2,3,3,1,336720
245538,220,207,12,2,2,3,3,1,166855
245538,-220,-207,12,2,2,3,3,166856,688976
245541,215,210,12,2,2,3,3,1,705360
245542,215,210,12,2,2,3,3,1,385872
245544,-208,-231,12,2,2,3,3,1,615248
245545,230,207,10,2,2,3,3,1,467792
245546,-207,-210,12,2,2,3,3,1,369488
245551,230,207,12,3,2,4,3,1,475984
245552,230,207,12,2,2,3,3,203295,320336
245553,230,207,12,2,2,3,3,1,451408
245554,-215,-207,12,2,2,3,3,1,443216
245556,215,207,12,2,2,3,3,1,541520
245559,220,207,12,2,2,3,3,1,181623
245559,-220,-207,12,2,2,3,3,181624,664400
245561,215,207,12,2,2,3,3,263446,328528
245563,-215,-207,12,2,2,3,3,1,664400
245565,-216,-208,12,2,2,3,3,1,385872
245566,-230,-207,12,2,2,3,3,1,484176
245567,-216,-208,12,2,2,3,3,1,328528
245568,221,216,12,2,2,3,3,1,377680
245569,-221,-216,12,2,2,3,3,1,328528
245570,-221,-216,12,2,2,3,3,1,320336
245571,216,221,12,2,2,3,3,1,336720
245572,230,207,12,2,2,3,3,1,385872
245573,230,207,12,2,2,3,3,1,451408
245574,-230,-220,12,2,2,3,3,1,320336
245575,230,207,12,2,2,3,3,1,320336
245576,-230,-220,12,2,2,3,3,1,320336
245577,-216,0,12,2,2,3,3,1,320336
245578,221,231,12,2,2,3,3,1,369488
245580,210,215,12,2,2,3,3,1,328528
245581,-210,-215,12,2,2,3,3,1,418640
245582,-210,-215,12,2,2,3,3,1,320336
245583,-210,-215,12,2,2,3,3,1,328528
245584,210,215,2,2,2,3,3,1,320336
245585,210,215,12,2,2,3,3,1,574288
245586,-210,-215,12,2,2,3,3,1,328528
245587,230,215,12,2,2,3,3,1,320336
245590,-230,-220,12,2,2,3,3,1,467792
245593,-220,-207,12,2,2,3,3,1,328528
245594,-220,-207,4,2,2,3,3,1,402256
245595,-220,-207,12,2,2,3,3,1,516944
245596,-220,-207,12,2,2,3,3,1,328528
245597,-220,-207,12,2,2,3,3,1,500560
245598,-220,-207,12,2,2,3,3,1,328528
245599,220,207,12,2,2,3,3,1,328528
245600,-220,-207,12,2,2,3,3,1,754512
245603,-220,-207,12,2,2,3,3,1,533328
245604,220,207,12,2,2,3,3,1,336720
245605,-220,-215,12,2,2,3,3,1,885584
245606,-220,-215,12,2,2,3,3,1,394064
245609,215,207,12,2,2,3,3,1,320336
245611,-215,-207,12,2,2,3,3,1,394064
245615,-220,-207,12,2,2,3,3,1,320336
245618,211,221,12,2,2,3,3,1,361296
245619,211,221,12,2,2,3,3,1,353104
245620,-231,-208,12,2,2,3,3,1,500560
245621,-231,-208,12,2,2,3,3,1,459600
245622,-231,-208,12,2,2,3,3,1,754512
245623,-231,-208,12,2,2,3,3,1,648016
245624,231,208,12,2,2,3,3,1,122124
245624,-231,-208,12,2,2,3,3,122125,967504
245626,-231,-208,12,2,2,3,3,1,394064
245627,-231,-208,12,2,2,3,3,1,574288
245628,211,221,12,2,2,3,3,1,377680
245630,-216,-208,12,2,2,3,3,1,328528
245631,-216,-221,4,2,2,3,3,1,320336
245632,-216,-221,12,2,2,3,3,1,426832
245633,210,207,12,2,2,3,3,1,320336
245635,-231,-208,12,2,2,3,3,1,377680
245637,-231,-208,12,2,2,3,3,1,377680
245638,-211,-221,12,2,2,3,3,1,328528
245641,-231,-208,12,2,2,3,3,1,508752
245642,215,220,12,2,2,3,3,1,320336
245643,210,207,12,2,2,3,3,1,361296
245644,210,207,12,2,2,3,3,1,320336
245645,-230,-220,12,2,2,3,3,1,320336
245646,-220,-230,12,2,2,3,3,1,328528
245649,-211,-208,12,2,2,3,3,1,377680
245651,215,220,12,2,2,3,3,1,167981
245651,-215,-220,12,2,2,3,3,167982,1065808
245655,231,221,12,2,2,3,3,1,328528
245656,215,220,12,2,2,3,3,1,328528
245658,-215,-220,12,2,2,3,3,1,361296
245659,230,220,12,2,2,3,3,159572,484176
245663,-215,-220,12,2,2,3,3,1,623440
245664,-215,-220,12,2,2,3,3,1,500560
245667,-215,-220,12,2,2,3,3,1,361296
245670,220,215,12,2,2,3,3,1,549712
245677,-230,-220,4,2,2,3,3,1,320336
245679,216,208,12,2,2,3,3,1,328528
245680,220,210,12,2,2,3,3,1,320336
245682,230,207,12,2,2,3,3,1,361296
245684,-220,-207,12,2,2,3,3,1,320336
245686,-220,-207,12,2,2,3,3,1,320336
245690,230,207,12,2,2,3,3,1,90646
245690,230,207,2,2,2,3,3,90647,1033040
245691,215,220,12,2,2,3,3,1,320336
245692,216,208,12,2,2,3,3,1,320336
245694,-215,-207,12,2,2,3,3,1,623440
245695,-216,-221,12,2,2,3,3,1,336720
245696,-230,-220,12,2,2,3,3,1,320336
245697,-230,-220,12,2,2,3,3,1,320336
245698,-230,-220,12,2,2,3,3,1,475984
245699,-230,-220,12,2,2,3,3,1,320336
245700,-230,-220,12,2,2,3,3,1,541520
245701,230,220,9,2,2,3,3,1,729936
245702,-230,-220,12,2,2,3,3,1,497796
245702,230,220,9,2,2,3,3,497797,1210296
245702,-230,-220,12,2,2,3,3,1210297,1237840
245703,-230,-220,12,2,2,3,3,1,320336
245704,215,207,12,2,2,3,3,1,328528
245705,-216,-211,12,2,2,3,3,1,918352
245706,216,221,12,2,2,3,3,1,344912
245708,-216,-221,12,2,2,3,3,1,484176
245709,-216,-221,12,2,2,3,3,1,328528
245710,210,207,12,2,2,3,3,1,492368
245711,215,207,12,2,2,3,3,1,328528
245712,-215,-207,12,2,2,3,3,1,328528
245713,215,220,12,2,2,3,3,1,541520
245714,220,207,12,2,2,3,3,1,328528
245716,210,207,12,2,2,3,3,1,336720
245717,-210,-207,12,2,2,3,3,1,336720
245718,215,207,12,2,2,3,3,1,541520
245720,210,207,12,2,2,3,3,1,648016
245721,-215,-207,12,2,2,3,3,1,377680
245723,-220,-207,12,2,2,3,3,1,361296
245724,211,208,12,2,2,3,3,1,402256
245727,-220,-207,12,2,2,3,3,1,320336
245728,220,207,2,2,2,3,3,1,328528
245729,210,207,12,2,2,3,3,1,320336
245730,231,208,12,2,2,3,3,1,328528
245731,231,208,12,2,2,3,3,1,394064
245732,230,215,12,2,2,3,3,1,320336
245734,-230,-210,12,2,2,3,3,1,328528
245735,-215,-220,12,2,2,3,3,1,328528
245736,216,208,2,2,2,3,3,1,320336
245738,211,208,12,2,2,3,3,1,328528
245739,211,208,12,2,2,3,3,1,328528
245740,231,208,12,2,2,3,3,1,549712
245744,-215,-230,2,2,2,3,3,1,320336
245745,-220,-207,4,2,2,3,3,1,394064
245746,220,207,12,2,2,3,3,1,328528
245747,-215,-207,12,2,2,3,3,1,516944
245748,215,207,12,2,2,3,3,1,443216
245750,220,207,2,2,2,3,3,1,320336
245752,211,208,12,2,2,3,3,1,320336
245753,220,207,12,2,2,3,3,1,320336
245755,215,207,12,2,2,3,3,1,328528
245756,215,207,12,2,2,3,3,1,320336
245757,-215,-207,12,2,2,3,3,1,394064
245758,-216,-208,12,2,2,3,3,1,154288
245758,216,208,12,2,2,3,3,154289,545788
245758,231,208,12,2,2,3,3,545789,639824
245759,231,208,12,2,2,3,3,1,344912
245760,231,208,12,2,2,3,3,1,451408
245761,-216,-221,12,2,2,3,3,1,361296
245762,216,221,12,2,2,3,3,1,320336
245763,231,208,12,2,2,3,3,1,328528
245765,-231,-221,12,2,2,3,3,1,500560
245790,-211,-216,12,2,2,3,3,1,336720
245792,-221,-231,12,2,2,3,3,1,328528
245793,230,220,11,2,2,3,3,1,46445
245793,-230,-220,11,2,2,3,3,46446,418640
245794,-220,-207,12,2,2,3,3,1,320336
245795,-216,-211,12,2,2,3,3,1,320336
245796,216,211,12,2,2,3,3,1,336720
245797,-215,-207,11,2,2,3,3,1,115313
245798,-221,-231,12,2,2,3,3,1,336720
245799,-231,-221,12,2,2,3,3,1,320336
245800,230,207,11,2,2,3,3,1,353104
245801,215,207,11,2,2,3,3,1,459600
245802,-215,-207,11,2,2,3,3,1,328528
245803,-231,-221,12,2,2,3,3,1,328528
245804,230,207,12,2,2,3,3,1,426832
245805,220,207,12,2,2,3,3,1,320336
245806,220,207,12,2,2,3,3,1,353104
245807,-220,-210,12,2,2,3,3,1,143461
245807,-220,-207,12,2,2,3,3,143462,426832
245808,-220,-207,12,2,2,3,3,1,320336
245809,231,208,12,2,2,3,3,1,492368
245810,-231,-208,12,2,2,3,3,1,385872
245811,-231,-208,12,2,2,3,3,1,320336
245812,-231,-208,12,2,2,3,3,1,1114960
245813,231,208,12,2,2,3,3,1,328528
245814,-231,-208,12,2,2,3,3,1,328528
245815,-231,-208,12,2,2,3,3,1,410448
245816,231,208,12,2,2,3,3,1,516944
245817,-231,-208,4,2,2,3,3,1,516944
245818,231,208,12,2,2,3,3,1,336720
245819,-231,-208,12,2,2,3,3,1,191991
245819,231,208,12,2,2,3,3,191992,705360
245820,231,208,12,2,2,3,3,1,443216
245821,231,208,12,2,2,3,3,1,566096
245822,-216,-221,11,2,2,3,3,1,328528
245823,-216,-208,11,2,2,4,3,1,336720
245829,-211,-231,11,2,2,3,3,1,320336
245831,-230,-215,12,2,2,3,3,1,639824
245834,231,208,12,2,2,4,3,1,344912
245836,-210,-207,11,2,2,3,3,1,328528
245837,-207,-220,11,2,2,3,3,1,320336
245839,-207,-210,11,2,2,3,3,1,336720
245840,-230,-207,11,2,2,3,4,1,467792
245842,-210,-220,11,2,2,3,4,1,320336
245846,-221,-208,3,2,2,4,2,1,344912
245848,-220,-215,3,2,2,3,3,1,336720
245850,-220,-207,3,2,3,3,3,1,410448
245852,-210,-207,11,2,2,3,3,1,320336
245853,-215,-207,11,2,2,3,3,1,369488
245856,-215,-207,11,2,2,2,4,1,410448
245858,-215,-207,3,2,2,3,4,1,353104
245867,-207,-215,3,2,2,3,3,1,320336
245868,-207,-215,3,2,2,4,3,1,328528
245871,-230,-207,11,2,2,3,3,1,361296
245872,-215,-220,3,2,1,3,3,1,336720
245873,-230,-207,12,2,2,3,3,1,320336
245874,-230,-207,11,2,2,3,3,1,344912
245875,-230,-207,11,2,2,3,3,1,525136
245876,-220,-215,3,2,3,3,4,1,353104
245877,-231,-221,3,2,2,3,3,1,328528
245883,-221,-208,3,2,2,3,3,1,410448
245884,-207,-220,3,2,2,3,3,1,328528
245887,-210,-207,3,3,3,3,3,1,361296
245888,-220,-230,3,2,2,3,3,1,516944
245889,-231,-208,3,2,2,2,3,1,328528
245892,-216,-221,4,3,3,3,3,1,320336
245893,-216,-221,11,2,2,3,3,1,353104
245895,-230,-207,11,2,2,3,3,1,541520
245896,-230,-207,11,2,2,3,4,1,590672
245899,-231,-221,3,2,2,3,3,1,328528
245907,-231,-211,10,2,2,3,3,1,320336
245908,-207,-220,3,2,3,3,3,1,320336
245911,-208,-231,3,2,1,3,3,1,320336
245916,-215,-207,3,2,2,3,3,1,320336
245931,230,207,11,2,2,3,3,1,344912
245932,210,230,12,2,2,3,3,1,320336
245933,-215,-207,3,2,2,3,3,1,475984
245936,-231,-208,3,3,1,4,2,1,1794896
245939,-220,-207,11,2,2,3,3,1,328528
245940,-221,-231,3,2,2,3,3,1,320336
245941,-221,-231,3,2,2,3,3,1,328528
245942,-221,-208,3,2,2,3,3,1,869200
245945,-216,-231,3,2,2,4,4,1,344912
245950,-231,-208,3,2,3,3,3,1,402256
245955,-211,-221,3,2,3,4,4,1,320336
245956,-221,-211,3,2,2,3,3,1,328528
245959,221,208,3,2,2,4,3,1,328528
245960,230,207,11,2,2,3,3,1,320336
245961,220,207,3,2,2,3,3,1,336720
245962,-220,-207,3,2,2,3,3,1,467792
245965,208,221,3,3,3,2,3,1,369488
245966,-231,-221,3,2,2,3,3,1,418640
245967,231,221,11,2,2,3,3,1,320336
245968,216,231,3,2,2,3,3,1,320336
245969,216,231,3,2,2,3,3,1,328528
245971,231,208,3,2,2,3,3,1,541520
245973,221,208,11,2,2,3,3,1,705360
245974,216,211,11,2,2,3,3,1,328528
245975,210,230,12,2,2,3,3,1,435024
245977,207,210,12,2,2,3,3,1,320336
245979,215,220,11,3,2,3,3,1,418640
245980,-215,-220,11,2,2,3,3,1,418640
245981,231,208,11,2,1,3,4,1,320336
245982,208,221,11,0,1,4,4,1,320336
245984,215,210,3,1,2,2,4,1,541520
245987,-230,-210,11,2,2,3,3,1,328528
245990,231,221,3,2,2,3,3,1,402256
245991,-230,-220,11,2,2,3,3,1,336720
245992,208,221,3,2,2,4,4,1,451408
245993,-211,-221,3,2,2,4,3,1,459600
245994,208,221,11,2,2,2,3,1,336720
245996,211,231,3,2,2,2,3,1,328528
245997,-231,-208,7,2,2,2,2,1,328528
245998,211,221,3,2,2,3,3,1,328528
245999,-208,-211,3,2,2,3,3,1,328528
246000,-208,-221,3,2,2,3,3,1,369488
246002,221,208,3,2,2,3,3,1,394064
246005,220,210,11,2,2,4,3,1,320336
246006,230,207,11,2,2,3,3,1,688976
246007,231,208,3,3,2,3,3,1,402256
246008,221,208,3,2,2,4,3,1,328528
